epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9162821769714355,0.07981216162443161,0.0012624743,0.06995994597673416,0.07981216162443161,0.9210659861564636,0.07278174161911011,0.06271328777074814,0.07278174161911011
1,0.9278466701507568,0.06906254589557648,0.0012624743,0.058400172740221024,0.06906254589557648,0.9291063547134399,0.06818253546953201,0.05636526271700859,0.06818253546953201
2,0.9308841228485107,0.06644275039434433,0.0012624743,0.05502238869667053,0.06644275039434433,0.9310324192047119,0.06658457964658737,0.05436187982559204,0.06658458709716797
3,0.9321926832199097,0.06497908383607864,0.0012624743,0.05345229059457779,0.06497908383607864,0.9319318532943726,0.06540358066558838,0.05265461280941963,0.06540358066558838
4,0.9330142140388489,0.06398667395114899,0.0012624743,0.05233585834503174,0.06398667395114899,0.9327341914176941,0.06457220017910004,0.051484618335962296,0.06457220017910004
5,0.9335839748382568,0.0633750706911087,0.0012624743,0.0515611506998539,0.0633750706911087,0.9329599738121033,0.06430385261774063,0.051057424396276474,0.06430385261774063
6,0.9339923858642578,0.06282330304384232,0.0012624743,0.0511062927544117,0.06282330304384232,0.9328588247299194,0.06407907605171204,0.050779085606336594,0.06407907605171204
7,0.9387224316596985,0.05886469781398773,0.00025249488,0.046084027737379074,0.05886469781398773,0.9356043338775635,0.06113099306821823,0.04726598039269447,0.06113099306821823
8,0.9391353726387024,0.05815183371305466,0.00025249488,0.045918602496385574,0.05815183371305466,0.9360445737838745,0.060745421797037125,0.04708104953169823,0.060745418071746826
9,0.9393625259399414,0.057755377143621445,0.00025249488,0.04576475918292999,0.057755377143621445,0.9361236691474915,0.060583122074604034,0.04694190248847008,0.06058312579989433
10,0.939452052116394,0.05747673287987709,0.00025249488,0.04567161574959755,0.05747674033045769,0.9362086057662964,0.0604051798582077,0.04676435515284538,0.0604051798582077
11,0.9395527839660645,0.05724731832742691,0.00025249488,0.04559347406029701,0.05724732205271721,0.9362891912460327,0.06024380400776863,0.04656725376844406,0.06024380400776863
12,0.9396313428878784,0.057038307189941406,0.00025249488,0.04552975296974182,0.057038307189941406,0.9363999366760254,0.060115642845630646,0.046424828469753265,0.060115642845630646
13,0.9397077560424805,0.05685289204120636,0.00025249488,0.045474980026483536,0.05685289204120636,0.9365859031677246,0.05999906361103058,0.046240705996751785,0.05999906361103058
14,0.94096440076828,0.055599525570869446,5.0498977e-05,0.04408852756023407,0.055599525570869446,0.9377860426902771,0.05838014557957649,0.044893912971019745,0.05838014557957649
15,0.9410979747772217,0.055373966693878174,5.0498977e-05,0.04404962807893753,0.055373966693878174,0.9378838539123535,0.05827188864350319,0.04489236697554588,0.05827188864350319
16,0.9411603212356567,0.05524449795484543,5.0498977e-05,0.04401267319917679,0.05524449795484543,0.9379576444625854,0.05821496993303299,0.04489600285887718,0.05821496993303299
17,0.9412092566490173,0.055139340460300446,5.0498977e-05,0.043982136994600296,0.055139340460300446,0.9380146861076355,0.05817954242229462,0.044910527765750885,0.05817954242229462
18,0.9412566423416138,0.05504659563302994,5.0498977e-05,0.04395480453968048,0.05504659563302994,0.9380859136581421,0.058152709156274796,0.04490506276488304,0.058152709156274796
19,0.9412972927093506,0.05496176704764366,5.0498977e-05,0.04392917454242706,0.05496176704764366,0.9381610155105591,0.05812913924455643,0.044901132583618164,0.05812913924455643
20,0.941335141658783,0.05488278344273567,5.0498977e-05,0.04390532150864601,0.05488278344273567,0.9382469654083252,0.0581020750105381,0.04488702863454819,0.0581020750105381
21,0.9412834644317627,0.05458415672183037,1.0099795e-05,0.0436323918402195,0.05458415672183037,0.9388854503631592,0.05764194205403328,0.04434031993150711,0.05764194205403328
22,0.9413483142852783,0.05452699586749077,1.0099795e-05,0.04360680282115936,0.05452699586749077,0.9389111399650574,0.05761207267642021,0.044328633695840836,0.05761207267642021
23,0.9413681626319885,0.05449771508574486,1.0099795e-05,0.043597836047410965,0.05449771508574486,0.9389245510101318,0.05758996307849884,0.044320832937955856,0.05758996307849884
24,0.9413866400718689,0.05447275936603546,1.0099795e-05,0.04359089955687523,0.05447275936603546,0.9389389157295227,0.05757022649049759,0.044312238693237305,0.05757022649049759
25,0.9414026141166687,0.05444977059960365,1.0099795e-05,0.04358458146452904,0.05444977059960365,0.9389488697052002,0.05755222588777542,0.0443040132522583,0.05755222588777542
26,0.9414134621620178,0.05442800000309944,1.0099795e-05,0.043578557670116425,0.05442801117897034,0.9389578700065613,0.05753512680530548,0.04429685324430466,0.05753512680530548
27,0.9414262771606445,0.05440686643123627,1.0099795e-05,0.04357278719544411,0.05440686643123627,0.9389651417732239,0.05751887708902359,0.044287603348493576,0.05751887708902359
28,0.9411433339118958,0.054387371987104416,2.019959e-06,0.04357672855257988,0.054387371987104416,0.9391322731971741,0.057354241609573364,0.04415517672896385,0.057354241609573364
29,0.941176176071167,0.054367512464523315,2.019959e-06,0.04355532303452492,0.054367512464523315,0.9391433596611023,0.05734365060925484,0.04414808005094528,0.05734365060925484
30,0.9411845207214355,0.054359838366508484,2.019959e-06,0.04355155676603317,0.054359838366508484,0.9391539692878723,0.057337723672389984,0.04414445906877518,0.057337719947099686
31,0.9411891102790833,0.054353754967451096,2.019959e-06,0.043549150228500366,0.054353754967451096,0.9391567707061768,0.05733297020196915,0.044142063707113266,0.05733297020196915
32,0.9411961436271667,0.054348357021808624,2.019959e-06,0.04354709014296532,0.054348357021808624,0.9391627907752991,0.057328734546899796,0.04413999989628792,0.057328734546899796
33,0.9412000775337219,0.05434315651655197,2.019959e-06,0.04354533180594444,0.05434315651655197,0.939168393611908,0.057324595749378204,0.044138118624687195,0.0573245994746685
34,0.9412055015563965,0.054338015615940094,2.019959e-06,0.043543536216020584,0.054338015615940094,0.9391695857048035,0.05732058733701706,0.044136323034763336,0.05732058733701706
35,0.9408629536628723,0.05439593642950058,4.039918e-07,0.04360831528902054,0.05439593642950058,0.9390774369239807,0.05725017189979553,0.04405881091952324,0.05725017189979553
36,0.9408320188522339,0.05438797175884247,4.039918e-07,0.043593913316726685,0.05438797175884247,0.9390910863876343,0.057243771851062775,0.04405476525425911,0.057243771851062775
37,0.940856397151947,0.054385025054216385,4.039918e-07,0.04359045997262001,0.054385025054216385,0.9391039609909058,0.057240553200244904,0.04405227303504944,0.057240553200244904
38,0.94087153673172,0.05438290163874626,4.039918e-07,0.043588533997535706,0.05438290163874626,0.9391111731529236,0.05723835155367851,0.044050391763448715,0.05723835155367851
39,0.9408848881721497,0.05438113957643509,4.039918e-07,0.043587323278188705,0.05438113957643509,0.9391217827796936,0.057236578315496445,0.04404888674616814,0.057236578315496445
